sensor_strategy,patch_id,block_id,year,vegetation_type,validation_confidence,validation_status,built_fraction_1000m,crop_context_1000m,n_observations,summer_observations,max_active_season_gap_days,temporal_qc_pass,include_confirmatory,peak_NDVI,summer_NDVI
B_phase2_pooled,C03_13_tree_E1,C03_13,2019,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,28,6,31.0,True,True,0.7573498814239807,0.7119700487601144
B_phase2_pooled,C03_13_tree_E1,C03_13,2020,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,27,5,70.0,False,False,0.7904456785886551,0.7579556412729025
B_phase2_pooled,C03_13_tree_E1,C03_13,2021,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,30,5,20.0,True,True,0.7178407875449136,0.7176835573940021
B_phase2_pooled,C03_13_tree_E1,C03_13,2022,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,30,7,40.0,True,True,0.8156071748371084,0.7582577247662308
B_phase2_pooled,C03_13_tree_E1,C03_13,2023,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,33,6,27.0,True,True,0.8236456451232033,0.7974176166672661
B_phase2_pooled,C03_13_tree_E1,C03_13,2024,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,26,6,35.0,True,True,0.8639016547026727,0.8639016547026727
B_phase2_pooled,C03_13_tree_E1,C03_13,2025,tree,HIGH,PERSISTENT TREE,0.0350877192982456,0.0727939251112856,37,6,18.0,True,True,0.8313224950156739,0.8103781184285138
B_phase2_pooled,C03_13_grass_E1,C03_13,2017,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,29,8,27.0,True,False,0.4197041243917427,0.29147292478730125
B_phase2_pooled,C03_13_grass_E1,C03_13,2018,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,32,5,29.0,True,False,0.43455951798603876,0.28705712219812
B_phase2_pooled,C03_13_grass_E1,C03_13,2019,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,29,6,31.0,True,False,0.4144351511812941,0.29946284154335834
B_phase2_pooled,C03_13_grass_E1,C03_13,2020,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,27,5,45.0,True,False,0.4247998670212766,0.2868245075004519
B_phase2_pooled,C03_13_grass_E1,C03_13,2021,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,26,4,30.0,True,False,0.40224907063197024,0.26596173045842914
B_phase2_pooled,C03_13_grass_E1,C03_13,2022,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,29,7,70.0,False,False,0.44556136901473353,0.1285766026801882
B_phase2_pooled,C03_13_grass_E1,C03_13,2023,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,33,6,27.0,True,False,0.4146579390129581,0.1909568025837707
B_phase2_pooled,C03_13_grass_E1,C03_13,2024,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,25,6,40.0,True,False,0.40408025088389,0.1469399115402999
B_phase2_pooled,C03_13_grass_E1,C03_13,2025,grass,HIGH,MIXED / UNRELIABLE,0.1785807803089814,0.32076459806232,36,6,18.0,True,False,0.44391257744895535,0.46874357261351607
B_phase2_pooled,C05_06_tree_E1,C05_06,2017,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,26,7,37.0,True,True,0.8203496937311596,0.7578994214508233
B_phase2_pooled,C05_06_tree_E1,C05_06,2018,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,30,5,27.0,True,True,0.8096269136903305,0.8004210526315789
B_phase2_pooled,C05_06_tree_E1,C05_06,2019,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,28,6,31.0,True,True,0.8587913776239272,0.7489985929181383
B_phase2_pooled,C05_06_tree_E1,C05_06,2020,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,25,3,82.0,False,False,0.87461136012436,0.8819810326659643
B_phase2_pooled,C05_06_tree_E1,C05_06,2021,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,31,5,20.0,True,False,0.8379362670713202,0.7655172413793104
B_phase2_pooled,C05_06_tree_E1,C05_06,2022,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,31,7,55.0,False,False,0.8840660879305517,0.7952151878249876
B_phase2_pooled,C05_06_tree_E1,C05_06,2023,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,32,5,32.0,True,False,0.9158607976302009,0.8723302386966845
B_phase2_pooled,C05_06_tree_E1,C05_06,2024,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,22,5,35.0,True,False,0.8919750590976053,0.8494856524093124
B_phase2_pooled,C05_06_tree_E1,C05_06,2025,tree,HIGH,PERSISTENT TREE,0.2594920136161299,0.3794186959937156,37,6,25.0,True,False,0.9062869336437155,0.8618358748823818
B_phase2_pooled,C05_06_grass_E1,C05_06,2017,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,26,7,45.0,True,False,0.3905062112872462,0.3148589261774273
B_phase2_pooled,C05_06_grass_E1,C05_06,2018,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,33,6,23.0,True,False,0.40268675078233473,0.254170755642787
B_phase2_pooled,C05_06_grass_E1,C05_06,2019,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,30,8,31.0,True,False,0.4450514864151026,0.4092811252967152
B_phase2_pooled,C05_06_grass_E1,C05_06,2020,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,28,4,82.0,False,False,0.41948823274082386,0.41466468706290327
B_phase2_pooled,C05_06_grass_E1,C05_06,2021,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,32,6,25.0,True,False,0.3988204527706636,0.2790377449142969
B_phase2_pooled,C05_06_grass_E1,C05_06,2022,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,34,8,40.0,True,False,0.3952178285794576,0.3128344443462388
B_phase2_pooled,C05_06_grass_E1,C05_06,2023,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,32,7,32.0,True,False,0.40910508613436775,0.35082640124110487
B_phase2_pooled,C05_06_grass_E1,C05_06,2024,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,26,6,35.0,True,False,0.3954916007800695,0.3831546449421999
B_phase2_pooled,C05_06_grass_E1,C05_06,2025,grass,HIGH,MIXED / UNRELIABLE,0.1000261848651479,0.6747839748625295,35,5,31.0,True,False,0.37943998012714775,0.1268132896583995
B_phase2_pooled,C05_09_tree_E1,C05_09,2017,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,26,5,37.0,True,False,0.7964380971751351,0.7824770365085749
B_phase2_pooled,C05_09_tree_E1,C05_09,2018,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,34,7,22.0,True,False,0.8618766729283213,0.7924506596775178
B_phase2_pooled,C05_09_tree_E1,C05_09,2019,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,29,8,33.0,True,False,0.8414313370028759,0.7863515794550278
B_phase2_pooled,C05_09_tree_E1,C05_09,2020,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,29,5,45.0,True,False,0.8847975587504326,0.8428272334192144
B_phase2_pooled,C05_09_tree_E1,C05_09,2021,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,31,7,33.0,True,False,0.8895463510848127,0.8150716759917955
B_phase2_pooled,C05_09_tree_E1,C05_09,2022,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,32,7,40.0,True,False,0.9328024641351715,0.8648246466101293
B_phase2_pooled,C05_09_tree_E1,C05_09,2023,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,31,5,27.0,True,False,0.9022111274145499,0.8215925761146112
B_phase2_pooled,C05_09_tree_E1,C05_09,2024,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,25,6,63.0,False,False,0.9306410371423127,0.8521092640339565
B_phase2_pooled,C05_09_tree_E1,C05_09,2025,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1665357423409269,0.1413982717989002,36,7,30.0,True,False,0.9247563897893426,0.893585280954749
B_phase2_pooled,C05_09_grass_E1,C05_09,2017,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,27,5,37.0,True,True,0.48205778579799263,0.4823443522604439
B_phase2_pooled,C05_09_grass_E1,C05_09,2018,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,29,5,27.0,True,True,0.5134834584375868,0.5048120512608227
B_phase2_pooled,C05_09_grass_E1,C05_09,2019,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,32,8,31.0,True,True,0.45022651257678103,0.413511431455583
B_phase2_pooled,C05_09_grass_E1,C05_09,2020,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,28,3,57.0,False,False,0.41449779568111456,0.3362193362193362
B_phase2_pooled,C05_09_grass_E1,C05_09,2021,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,31,6,25.0,True,True,0.49931234986097084,0.46896048326488243
B_phase2_pooled,C05_09_grass_E1,C05_09,2022,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,33,5,37.0,True,True,0.5841811320754716,0.49345656556154216
B_phase2_pooled,C05_09_grass_E1,C05_09,2023,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,30,5,22.0,True,True,0.6015086925012372,0.4378608325736858
B_phase2_pooled,C05_09_grass_E1,C05_09,2024,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,25,5,35.0,True,True,0.657540626641636,0.5389672025245262
B_phase2_pooled,C05_09_grass_E1,C05_09,2025,grass,MEDIUM,PERSISTENT GRASS,0.4344069128043991,0.2699659596753077,36,5,31.0,True,True,0.6282760376878024,0.5693430656934307
B_phase2_pooled,C06_10_tree_E1,C06_10,2017,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,28,7,27.0,True,False,0.7957355986409046,0.708391070460578
B_phase2_pooled,C06_10_tree_E1,C06_10,2018,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,34,7,27.0,True,False,0.7744985342243107,0.564107773290939
B_phase2_pooled,C06_10_tree_E1,C06_10,2019,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,28,6,31.0,True,False,0.7768733087210772,0.716376944190302
B_phase2_pooled,C06_10_tree_E1,C06_10,2020,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,29,4,45.0,True,False,0.8377281947261664,0.7925753081823546
B_phase2_pooled,C06_10_tree_E1,C06_10,2021,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,30,6,25.0,True,False,0.8270868019748934,0.7617467796141807
B_phase2_pooled,C06_10_tree_E1,C06_10,2022,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,36,8,55.0,False,False,0.8631382026750478,0.7815826603199731
B_phase2_pooled,C06_10_tree_E1,C06_10,2023,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,29,5,35.0,True,False,0.830288186315657,0.7587299029861811
B_phase2_pooled,C06_10_tree_E1,C06_10,2024,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,24,6,35.0,True,False,0.8854311808539554,0.7644312656684324
B_phase2_pooled,C06_10_tree_E1,C06_10,2025,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1487300340403247,0.2304268133019115,35,5,31.0,True,False,0.8617741929924516,0.8674852903555897
B_phase2_pooled,C06_10_grass_E1,C06_10,2017,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,28,8,33.0,True,False,0.5175679043109893,0.4618014348256898
B_phase2_pooled,C06_10_grass_E1,C06_10,2018,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,31,7,33.0,True,False,0.5289355480008464,0.49650609050567485
B_phase2_pooled,C06_10_grass_E1,C06_10,2019,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,27,6,31.0,True,False,0.470738406971152,0.2997331752149421
B_phase2_pooled,C06_10_grass_E1,C06_10,2020,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,28,5,34.0,True,False,0.4527835051546391,0.4103011342918781
B_phase2_pooled,C06_10_grass_E1,C06_10,2021,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,30,7,25.0,True,False,0.41318682678121477,0.2814432989690721
B_phase2_pooled,C06_10_grass_E1,C06_10,2022,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,36,7,39.0,True,False,0.44204519005248133,0.34940081981100346
B_phase2_pooled,C06_10_grass_E1,C06_10,2023,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,26,5,55.0,False,False,0.48096678883021726,0.39436405306352873
B_phase2_pooled,C06_10_grass_E1,C06_10,2024,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,25,6,41.0,True,False,0.4823312753656194,0.3570600708183938
B_phase2_pooled,C06_10_grass_E1,C06_10,2025,grass,HIGH,MIXED / UNRELIABLE,0.1846032992930086,0.280178057083006,35,5,31.0,True,False,0.4385725248045918,0.266006665906197
B_phase2_pooled,C07_04_tree_E1,C07_04,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,17,5,58.0,False,False,0.6661107488151691,0.6269951196722829
B_phase2_pooled,C07_04_tree_E1,C07_04,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,20,4,55.0,False,False,0.7163051966392245,0.7109563683459483
B_phase2_pooled,C07_04_tree_E1,C07_04,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,19,5,53.0,False,False,0.6953040940919102,0.6837670259952973
B_phase2_pooled,C07_04_tree_E1,C07_04,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,18,3,71.0,False,False,0.7281415270173095,0.7313214954669063
B_phase2_pooled,C07_04_tree_E1,C07_04,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,20,0,90.0,False,False,0.6269586008266492,
B_phase2_pooled,C07_04_tree_E1,C07_04,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,21,3,40.0,True,False,0.7056616436807513,0.6611554092811253
B_phase2_pooled,C07_04_tree_E1,C07_04,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,29,4,28.0,True,False,0.7215695742263749,0.6588094286855773
B_phase2_pooled,C07_04_tree_E1,C07_04,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,12,3,56.0,False,False,0.7025599638309453,0.6085124344237496
B_phase2_pooled,C07_04_tree_E1,C07_04,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.3705158418434145,0.1675831369468447,27,4,32.0,True,False,0.7166305075872229,0.6962703639844801
B_phase2_pooled,C07_04_grass_E1,C07_04,2017,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,19,5,38.0,True,True,0.5963227412793562,0.4518032602228317
B_phase2_pooled,C07_04_grass_E1,C07_04,2018,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,20,3,64.0,False,False,0.5127674407647194,0.5050412834151493
B_phase2_pooled,C07_04_grass_E1,C07_04,2019,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,17,5,67.0,False,False,0.4965536255858837,0.4565560821484992
B_phase2_pooled,C07_04_grass_E1,C07_04,2020,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,18,2,63.0,False,False,0.5583384805152516,0.5583384805152516
B_phase2_pooled,C07_04_grass_E1,C07_04,2021,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,20,1,58.0,False,False,0.5502180152716377,0.5434398031341449
B_phase2_pooled,C07_04_grass_E1,C07_04,2022,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,22,3,30.0,True,True,0.5817737251531927,0.540756674962377
B_phase2_pooled,C07_04_grass_E1,C07_04,2023,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,30,4,28.0,True,True,0.696885300911416,0.6463224974918019
B_phase2_pooled,C07_04_grass_E1,C07_04,2024,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,15,5,40.0,True,True,0.6687116564417179,0.5809690393696862
B_phase2_pooled,C07_04_grass_E1,C07_04,2025,grass,HIGH,PERSISTENT GRASS,0.4763026970411102,0.173081958627913,26,4,31.0,True,True,0.6891088568439249,0.5820445584278378
B_phase2_pooled,C07_13_tree_E1,C07_13,2017,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,21,7,32.0,True,True,0.763972387176807,0.7414678024810633
B_phase2_pooled,C07_13_tree_E1,C07_13,2018,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,27,7,33.0,True,True,0.7622906537007024,0.6752830415699911
B_phase2_pooled,C07_13_tree_E1,C07_13,2019,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,31,8,31.0,True,True,0.7600524126006063,0.7165563730031002
B_phase2_pooled,C07_13_tree_E1,C07_13,2020,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,29,5,34.0,True,True,0.8416509198732784,0.7835423445486073
B_phase2_pooled,C07_13_tree_E1,C07_13,2021,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,28,4,30.0,True,True,0.787513691128149,0.6766114405083556
B_phase2_pooled,C07_13_tree_E1,C07_13,2022,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,35,8,42.0,True,True,0.8522215732752999,0.7894098269640505
B_phase2_pooled,C07_13_tree_E1,C07_13,2023,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,31,5,27.0,True,True,0.8250047733999211,0.6972282012070473
B_phase2_pooled,C07_13_tree_E1,C07_13,2024,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,22,5,63.0,False,False,0.8173231852651472,0.7322091062394603
B_phase2_pooled,C07_13_tree_E1,C07_13,2025,tree,HIGH,PERSISTENT TREE,0.4778737889499869,0.1267347473160513,34,4,31.0,True,True,0.6846635734095641,0.5828002842928216
B_phase2_pooled,C07_13_grass_E1,C07_13,2017,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,26,7,27.0,True,False,0.3720220712681638,0.2887106555888411
B_phase2_pooled,C07_13_grass_E1,C07_13,2018,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,32,7,33.0,True,False,0.4385035481260663,0.31695292013777754
B_phase2_pooled,C07_13_grass_E1,C07_13,2019,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,26,5,31.0,True,False,0.491714344734785,0.4850990690773992
B_phase2_pooled,C07_13_grass_E1,C07_13,2020,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,25,3,92.0,False,False,0.4424793408459855,0.45947459973722965
B_phase2_pooled,C07_13_grass_E1,C07_13,2021,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,32,4,30.0,True,False,0.441437282027877,0.411515850534636
B_phase2_pooled,C07_13_grass_E1,C07_13,2022,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,32,7,55.0,False,False,0.5116769817833691,0.3706530958439356
B_phase2_pooled,C07_13_grass_E1,C07_13,2023,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,28,3,27.0,True,False,0.508135154193119,0.4371703381942289
B_phase2_pooled,C07_13_grass_E1,C07_13,2024,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,25,5,36.0,True,False,0.49574639891143785,0.2661246612466125
B_phase2_pooled,C07_13_grass_E1,C07_13,2025,grass,HIGH,MIXED / UNRELIABLE,0.4920136161298769,0.1686305315527625,36,5,31.0,True,False,0.3971881151421875,0.2794668887963348
B_phase2_pooled,C07_16_tree_E1,C07_16,2017,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,33,8,27.0,True,False,0.719855248650024,0.6253952795914792
B_phase2_pooled,C07_16_tree_E1,C07_16,2018,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,32,7,32.0,True,False,0.8423483501045446,0.7941193475439412
B_phase2_pooled,C07_16_tree_E1,C07_16,2019,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,30,6,31.0,True,False,0.8631292956688277,0.7995168853557497
B_phase2_pooled,C07_16_tree_E1,C07_16,2020,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,31,5,34.0,True,False,0.9028716936931397,0.8689098167176706
B_phase2_pooled,C07_16_tree_E1,C07_16,2021,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,34,6,25.0,True,False,0.8610783684953502,0.8211074301940369
B_phase2_pooled,C07_16_tree_E1,C07_16,2022,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,33,8,37.0,True,False,0.8668543939840414,0.8019494027528686
B_phase2_pooled,C07_16_tree_E1,C07_16,2023,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,24,2,55.0,False,False,0.901103674393448,0.8755478902591615
B_phase2_pooled,C07_16_tree_E1,C07_16,2024,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,24,5,63.0,False,False,0.921244476100902,0.85075542106397
B_phase2_pooled,C07_16_tree_E1,C07_16,2025,tree,HIGH,MIXED / UNRELIABLE,0.125949201361613,0.2961508248232521,34,4,31.0,True,False,0.939473829214607,0.9318720670941395
B_phase2_pooled,C07_16_grass_E1,C07_16,2017,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,33,8,27.0,True,False,0.5158185954798871,0.4615042269110433
B_phase2_pooled,C07_16_grass_E1,C07_16,2018,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,33,7,27.0,True,False,0.6045204046041157,0.5689833116493195
B_phase2_pooled,C07_16_grass_E1,C07_16,2019,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,27,6,33.0,True,False,0.6270311907919555,0.5746801346801348
B_phase2_pooled,C07_16_grass_E1,C07_16,2020,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,30,4,45.0,True,False,0.6322395948029068,0.5270262198944934
B_phase2_pooled,C07_16_grass_E1,C07_16,2021,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,35,6,25.0,True,False,0.4810857976653994,0.4661825199446826
B_phase2_pooled,C07_16_grass_E1,C07_16,2022,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,31,6,37.0,True,False,0.6348698300158466,0.5744514377347902
B_phase2_pooled,C07_16_grass_E1,C07_16,2023,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,27,3,27.0,True,False,0.6329432709157965,0.5372938529895509
B_phase2_pooled,C07_16_grass_E1,C07_16,2024,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,23,6,83.0,False,False,0.6020318340125649,0.5570955667781761
B_phase2_pooled,C07_16_grass_E1,C07_16,2025,grass,HIGH,MIXED / UNRELIABLE,0.1209740769835035,0.2689185650693899,34,5,31.0,True,False,0.543211449369429,0.3534100974313551
B_phase2_pooled,C08_02_tree_E1,C08_02,2017,tree,HIGH,PERSISTENT TREE,0.106572401152134,0.4118879287771668,28,7,39.0,True,True,0.7549755573036719,0.7098638102221828
