patch_id,block_id,date_landsat,date_sentinel2,year,vegetation_type,s2_platform,landsat_platform,sentinel2_item_id,landsat_item_id,time_difference_days,absolute_time_difference_days,s2_ndvi,landsat_ndvi,s2_valid_sample_points,landsat_valid_sample_points,atmospheric_qa_metadata
C07_13_tree_E1,C07_13,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.7679558011049723,0.6559370438535259,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118039_20170715_02_T1,0,0,0.7679558011049723,0.680328849216591,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-03-01,2017-02-28,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118038_20170301_02_T1,-1,1,0.4030023094688222,0.3424884049203468,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-03-01,2017-02-28,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118039_20170301_02_T1,-1,1,0.4030023094688222,0.3446297244147517,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-03-09,2017-03-07,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.3825136612021858,0.3033210223510542,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-03-09,2017-03-07,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118039_20170309_02_T1,-2,2,0.3825136612021858,0.3391586369658228,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-07-07,2017-07-05,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170705T022551_R046_T51RUQ_20210210T045053,LC08_L2SP_118039_20170707_02_T1,-2,2,0.4672008012018027,0.4946590047000762,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-07-15,2017-07-15,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.4772393538913362,0.4758051265198816,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-07-15,2017-07-15,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118039_20170715_02_T1,0,0,0.4772393538913362,0.491377299729726,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-07-31,2017-07-28,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170728T024901_R089_T51RUQ_20210210T153524,LE07_L2SP_118039_20170731_02_T1,-3,3,0.3606837606837607,0.3701606948204932,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.6070252469813392,0.6230124022325275,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.6070252469813392,0.6224064039873883,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2017-10-03,2017-10-01,2017,grass,S2B,Landsat 7,S2B_MSIL2A_20171001T023529_R089_T51RUQ_20210202T122818,LE07_L2SP_118039_20171003_02_T1,-2,2,0.4816272965879264,0.4364454735856174,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-03-01,2017-02-28,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118038_20170301_02_T1,-1,1,0.3606261288380494,0.2818974528785784,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-03-01,2017-02-28,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118039_20170301_02_T1,-1,1,0.3606261288380494,0.281189618256828,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-03-09,2017-03-07,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.3387710712343665,0.2149050071281022,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-03-09,2017-03-07,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118039_20170309_02_T1,-2,2,0.3387710712343665,0.2416235825073552,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.4550408719346048,0.3596087528998686,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-07-07,2017-07-05,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170705T022551_R046_T51RUQ_20210210T045053,LC08_L2SP_118039_20170707_02_T1,-2,2,0.6148923792902852,0.6053665144202957,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.6583057264552769,0.5665830122653848,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118039_20170715_02_T1,0,0,0.6583057264552769,0.5909728102696201,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.6143497757847534,0.6641380911835287,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.6143497757847534,0.6647945427717226,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2017-10-03,2017-10-01,2017,tree,S2B,Landsat 7,S2B_MSIL2A_20171001T023529_R089_T51RUQ_20210202T122818,LE07_L2SP_118039_20171003_02_T1,-2,2,0.6667892607576315,0.671686835242756,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.4102705687465489,0.476719832447237,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.4102705687465489,0.4685980009621038,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2017-07-31,2017-07-28,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170728T024901_R089_T51RUQ_20210210T153524,LE07_L2SP_118039_20170731_02_T1,-3,3,0.3671699325409572,0.5265130716801009,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2017-08-16,2017-08-17,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118038_20170816_02_T1,1,1,0.4978332908488402,0.6208448753462603,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2017-08-16,2017-08-17,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118039_20170816_02_T1,1,1,0.4978332908488402,0.6227904645824698,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.7127564674397858,0.5936619812315619,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.7127564674397858,0.5921394933094974,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2017-08-16,2017-08-17,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118038_20170816_02_T1,1,1,0.8156359393232204,0.826249488258468,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2017-08-16,2017-08-17,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118039_20170816_02_T1,1,1,0.8156359393232204,0.8245127494029737,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_grass_E1,C09_12,2017-03-09,2017-03-07,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.1754789272030651,0.1849407457365834,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_grass_E1,C09_12,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.271292064810968,0.3267615192974615,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_grass_E1,C09_12,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.271292064810968,0.3281485780615211,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_grass_E1,C09_12,2017-05-28,2017-05-26,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170526T022551_R046_T51RUQ_20210209T181054,LE07_L2SP_118038_20170528_02_T1,-2,2,0.3567901234567901,0.2960751990459823,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_grass_E1,C09_12,2017-07-15,2017-07-15,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.626859328516787,0.3738130934532738,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-03-09,2017-03-07,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.5395978662289701,0.3810485756504498,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.7267404033832141,0.4995544630511602,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.7267404033832141,0.5063443549134019,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-05-28,2017-05-26,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170526T022551_R046_T51RUQ_20210209T181054,LE07_L2SP_118038_20170528_02_T1,-2,2,0.7528297528297528,0.5827500273676216,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.8035443037974683,0.7325303522413678,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.4702512119876598,0.7754345920375798,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_12_tree_E1,C09_12,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.4702512119876598,0.779737865761503,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_grass_E1,C09_15,2017-03-09,2017-03-07,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.1700844390832328,0.0981490345118265,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_grass_E1,C09_15,2017-07-15,2017-07-15,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.2656659518703835,0.2239184046277975,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_grass_E1,C09_15,2017-08-16,2017-08-17,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118038_20170816_02_T1,1,1,0.4798464491362764,0.2915275805191946,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_grass_E1,C09_15,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.6624596419137071,0.6106134540534648,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_grass_E1,C09_15,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.6624596419137071,0.6097222757212742,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-03-01,2017-02-28,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118038_20170301_02_T1,-1,1,0.3677239456256535,0.2513711863327224,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-03-01,2017-02-28,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170228T023631_R089_T51RUQ_20210208T175926,LC08_L2SP_118039_20170301_02_T1,-1,1,0.3677239456256535,0.2728607778989459,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-03-09,2017-03-07,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.3453093812375249,0.2720822871952702,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.6785597381342062,0.4398436111604766,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-07-15,2017-07-15,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.7776623376623376,0.7135855498650807,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.7222852818766553,0.7574055583291728,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C09_15_tree_E1,C09_15,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.7222852818766553,0.7662156701548065,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_02_grass_E1,C10_02,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.3410530124841687,0.4042858853106668,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_02_grass_E1,C10_02,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.3410530124841687,0.3998234071792285,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_02_tree_E1,C10_02,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.6502764038405587,0.6099797567347792,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_02_tree_E1,C10_02,2017-08-24,2017-08-27,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.6502764038405587,0.5869408888249682,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_02_tree_E1,C10_02,2017-10-02,2017-10-01,2017,tree,S2B,Landsat 8,S2B_MSIL2A_20171001T023529_R089_T51RUQ_20210202T122818,LC08_L2SP_119038_20171002_02_T2,-1,1,0.3649289099526067,0.4877444230239609,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_grass_E1,C10_08,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.3849372384937238,0.3521210438286632,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_grass_E1,C10_08,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.3849372384937238,0.3460615303436873,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_grass_E1,C10_08,2017-07-15,2017-07-15,2017,grass,S2A,Landsat 7,S2A_MSIL2A_20170715T023901_R046_T51RUQ_20210210T091137,LE07_L2SP_118038_20170715_02_T1,0,0,0.5188433278027968,0.4199832053301627,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_grass_E1,C10_08,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118038_20170824_02_T1,3,3,0.1997490064839991,0.5095183044315996,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_grass_E1,C10_08,2017-08-24,2017-08-27,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170827T023551_R089_T51RUQ_20210201T120037,LC08_L2SP_118039_20170824_02_T1,3,3,0.1997490064839991,0.5115720215377103,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_tree_E1,C10_08,2017-03-09,2017-03-07,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170307T022541_R046_T51RUQ_20210208T201747,LE07_L2SP_118038_20170309_02_T1,-2,2,0.51508542348237,0.33232612950162,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_tree_E1,C10_08,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.7522721371072447,0.5616494872801564,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_tree_E1,C10_08,2017-04-18,2017-04-19,2017,tree,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.7522721371072447,0.56546927769546,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C10_08_tree_E1,C10_08,2017-08-16,2017-08-17,2017,tree,S2A,Landsat 7,S2A_MSIL2A_20170817T024901_R089_T51RUQ_20210201T024242,LE07_L2SP_118038_20170816_02_T1,1,1,0.7546821419150621,0.6995914140106475,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C11_07_grass_E1,C11_07,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118038_20170418_02_T1,1,1,0.7492811960897069,0.5387543688612115,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C11_07_grass_E1,C11_07,2017-04-18,2017-04-19,2017,grass,S2A,Landsat 8,S2A_MSIL2A_20170419T024901_R089_T51RUQ_20210209T085033,LC08_L2SP_118039_20170418_02_T1,1,1,0.7492811960897069,0.5480803947526779,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
